Student_ID,Cohort_Factor,Treatment,F2020_F2021_Retention,F2021_F2022_Retention,F2022_F2023_Retention,Gender_Factor,Academically_Disadvantaged_Factor,Enrollment_Status_Factor,TSIA_Math_College_Readiness_Factor,TSI_MATH_1_Factor,TSI_MATH_2_Factor,Age_Factor,Fall_2020_Productive_Credit_Ratio_1,Fall_2021_Productive_Credit_Ratio_1,Fall_2022_Productive_Credit_Ratio_1,Fall_2023_Productive_Credit_Ratio_1,Fall_2020_HOURS_EARNED_x,Fall_2021_HOURS_EARNED_x,Fall_2022_HOURS_EARNED_x,Fall_2023_HOURS_EARNED_x,Fall_2020_Academically_Eligible_Factor,Fall_2021_Academically_Eligible_1,Fall_2022_Academically_Eligible_Factor,Fall_2023_Academically_Eligible_Factor,Fall_2024_Academically_Eligible_1,Fall_2020_GPA_x,Spring_2021_GPA_x,Fall_2021_GPA_x,Spring_2022_GPA_x,Fall_2022_GPA_x,Spring_2023_GPA_x
1372928.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,12.0,7.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,3.0,
1375119.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,12.0,10.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,2.0,2.0
1378137.0,1,1,0.0,,0.0,0,0,1,1.0,1.0,,0,100.0,100.0,,100.0,12.0,12.0,,12.0,1.0,1.0,,1.0,,0.0,0.0,2.0,2.0,,2.0
1378154.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,14.0,12.0,,,1.0,1.0,,,,1.0,1.0,1.0,3.0,,
1378770.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,14.0,7.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,2.0,2.0,
1393172.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,75.0,100.0,,12.0,9.0,12.0,,1.0,1.0,1.0,,,0.0,3.0,3.0,2.0,3.0,3.0
1394084.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,14.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,2.0,,
1394094.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,13.0,10.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,3.0,1.0,
1394239.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,9.0,,,1.0,0.0,,,,0.0,0.0,0.0,,,
1394258.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,9.0,8.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,2.0,3.0
1394339.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,76.9230769230769,100.0,,12.0,10.0,10.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,2.0,2.0,2.0
1395453.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,13.0,9.0,12.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,2.0
1395454.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,70.0,,13.0,14.0,7.0,,1.0,1.0,1.0,,,0.0,1.0,1.0,2.0,1.0,
1395504.0,1,1,0.0,,0.0,0,0,1,1.0,1.0,,0,100.0,100.0,,100.0,14.0,12.0,,3.0,1.0,1.0,,1.0,1.0,0.0,2.0,1.0,2.0,,
1395979.0,1,1,1.0,1.0,1.0,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,100.0,12.0,11.0,11.0,3.0,1.0,1.0,1.0,1.0,,0.0,3.0,2.0,2.0,2.0,3.0
1396213.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,20.0,100.0,,12.0,3.0,9.0,,1.0,0.0,1.0,,,1.0,0.0,0.0,2.0,2.0,2.0
1396337.0,1,1,1.0,1.0,1.0,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,100.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,3.0,3.0,3.0
1396379.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,0.0,,,13.0,0.0,,,1.0,0.0,,,1.0,0.0,2.0,,,,
1396420.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,69.2307692307692,100.0,,12.0,9.0,8.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,3.0,2.0,2.0
1397091.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,15.0,12.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,3.0,
1397121.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,14.0,16.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1397493.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,42.8571428571429,,,13.0,6.0,,,1.0,1.0,,,,,0.0,2.0,2.0,,
1397587.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,16.0,,,1.0,1.0,,,,1.0,2.0,3.0,2.0,,
1398109.0,1,1,1.0,1.0,1.0,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,100.0,12.0,6.0,6.0,7.0,1.0,1.0,1.0,0.0,,0.0,2.0,2.0,2.0,2.0,2.0
1401722.0,1,1,1.0,1.0,1.0,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,100.0,13.0,8.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0
1402055.0,1,1,1.0,1.0,1.0,0,0,1,1.0,0.0,0.0,0,100.0,100.0,100.0,75.0,13.0,12.0,8.0,9.0,1.0,1.0,1.0,1.0,,0.0,1.0,2.0,0.0,2.0,0.0
1402161.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,14.0,12.0,,,1.0,1.0,,,,0.0,3.0,3.0,3.0,,
1404690.0,1,1,0.0,,,0,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,12.0,,,1.0,1.0,,,,0.0,1.0,2.0,1.0,,
1404756.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,9.0,6.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,3.0,2.0
1408769.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,75.0,100.0,,12.0,9.0,12.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,2.0,2.0,3.0
1409203.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,13.0,12.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,2.0,2.0,2.0
1413415.0,1,1,1.0,0.0,,0,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,9.0,12.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,3.0,2.0,3.0
1422342.0,1,1,1.0,0.0,,0,0,1,1.0,,0.0,0,100.0,69.2307692307692,66.6666666666667,,13.0,9.0,6.0,,1.0,1.0,1.0,,,0.0,0.0,3.0,3.0,2.0,3.0
1307610.0,1,0,0.0,,,0,1,1,1.0,1.0,,0,100.0,76.4705882352941,,,15.0,13.0,,,1.0,1.0,,,,1.0,3.0,2.0,3.0,,
1324560.0,1,0,1.0,1.0,1.0,0,0,1,1.0,1.0,,0,83.3333333333333,100.0,78.5714285714286,33.3333333333333,15.0,12.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0
62656.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,13.0,,,1.0,1.0,,,,0.0,0.0,1.0,3.0,,
1210441.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,9.0,,,1.0,0.0,,,,0.0,3.0,0.0,,,
1210718.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,9.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1211331.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,13.0,,,1.0,1.0,,,,0.0,3.0,1.0,1.0,,
1211583.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1212587.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,13.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1213278.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,14.0,12.0,12.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,2.0,3.0,
1213838.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,81.25,100.0,,13.0,13.0,3.0,,1.0,1.0,0.0,,,0.0,2.0,2.0,2.0,0.0,1.0
1216509.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,69.2307692307692,,,12.0,9.0,,,1.0,1.0,,,1.0,1.0,2.0,1.0,0.0,,
1226757.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,75.0,100.0,,12.0,9.0,12.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,3.0,3.0,
1227212.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,14.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1227240.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,12.0,,,1.0,1.0,,,1.0,1.0,3.0,3.0,3.0,,
1227365.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,13.0,,,1.0,1.0,,,,,2.0,2.0,1.0,,
1237102.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,80.0,100.0,,12.0,12.0,14.0,,1.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,
1241084.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,14.0,12.0,,,1.0,1.0,,,,0.0,1.0,2.0,,,
1255317.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,12.0,10.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,2.0,3.0,
1261992.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,30.0,100.0,,12.0,3.0,3.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,,3.0,
1267628.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,0.0,,12.0,13.0,0.0,,1.0,1.0,0.0,,,1.0,2.0,2.0,2.0,,
1267642.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,63.6363636363636,,12.0,12.0,7.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,1.0,3.0
1269696.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,7.0,,,1.0,1.0,,,,0.0,2.0,2.0,,,
1269857.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,58.3333333333333,,,12.0,7.0,,,1.0,0.0,,,,0.0,2.0,0.0,,,
1270380.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,36.3636363636364,100.0,,13.0,4.0,6.0,,1.0,0.0,1.0,,,1.0,2.0,0.0,0.0,1.0,
1293921.0,1,1,1.0,1.0,1.0,1,0,1,1.0,1.0,,0,100.0,50.0,100.0,60.0,12.0,6.0,13.0,6.0,1.0,0.0,1.0,1.0,,,0.0,0.0,2.0,2.0,3.0
1294577.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1295848.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,81.25,,,12.0,13.0,,,1.0,1.0,,,1.0,1.0,3.0,2.0,3.0,,
1297109.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1297442.0,1,1,0.0,,0.0,1,0,1,1.0,1.0,,0,100.0,100.0,,100.0,13.0,13.0,,10.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,,
1299548.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1301806.0,1,1,0.0,,0.0,1,0,1,1.0,1.0,,0,100.0,75.0,,100.0,12.0,9.0,,15.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,
1301882.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,9.0,,,1.0,1.0,,,,0.0,2.0,2.0,2.0,,
1303680.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,15.0,,,1.0,1.0,,,,0.0,2.0,2.0,2.0,,
1304099.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,17.0,,,1.0,1.0,,,,1.0,3.0,2.0,2.0,,
1311761.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,12.0,,,1.0,1.0,,,,1.0,2.0,3.0,3.0,,
1312627.0,1,1,1.0,1.0,1.0,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,100.0,13.0,6.0,6.0,9.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,3.0,
1313498.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,13.0,,,1.0,1.0,,,,1.0,2.0,2.0,2.0,,
1344244.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,13.0,12.0,9.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,2.0,3.0,
1364027.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,13.0,12.0,11.0,,1.0,1.0,1.0,,,0.0,2.0,3.0,3.0,3.0,
1364241.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,0.0,,,12.0,0.0,,,1.0,0.0,,,,,0.0,,,,
1372816.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,13.0,14.0,13.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,3.0,3.0,
1373120.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,75.0,,,14.0,9.0,,,1.0,0.0,,,,,2.0,0.0,,,
1374485.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,12.0,9.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,3.0,
1394047.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,20.0,4.0,,1.0,1.0,1.0,,,0.0,3.0,3.0,3.0,2.0,
1394170.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,15.0,6.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,3.0,
1394229.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,0.0,,,,1.0,3.0,0.0,,,
1394343.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,2.0,3.0,2.0,,
1394345.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,14.0,16.0,,,1.0,1.0,,,,1.0,3.0,2.0,2.0,,
1394596.0,1,1,1.0,1.0,1.0,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,50.0,13.0,12.0,9.0,4.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,3.0
1394663.0,1,1,1.0,1.0,1.0,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,100.0,12.0,12.0,11.0,9.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,3.0,3.0,3.0
1394692.0,1,1,1.0,0.0,,1,0,1,1.0,,0.0,0,100.0,100.0,87.5,,12.0,10.0,7.0,,1.0,1.0,1.0,,,,2.0,3.0,2.0,3.0,2.0
1394764.0,1,1,0.0,,0.0,1,0,1,1.0,0.0,1.0,0,100.0,100.0,,57.1428571428571,12.0,15.0,,8.0,1.0,1.0,,1.0,,1.0,3.0,2.0,2.0,,
1394915.0,1,1,1.0,1.0,1.0,1,0,1,1.0,1.0,,0,100.0,100.0,66.6666666666667,100.0,12.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0
1395489.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,33.3333333333333,,,12.0,3.0,,,1.0,0.0,,,,1.0,3.0,0.0,,,
1395900.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,12.0,12.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,3.0,
1397783.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,0.0,,,12.0,0.0,,,1.0,0.0,,,,,1.0,,,,
1397988.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,12.0,,,1.0,1.0,,,,0.0,2.0,2.0,2.0,,
1398149.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,15.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1400938.0,1,1,1.0,1.0,1.0,1,0,1,1.0,1.0,,0,100.0,56.25,100.0,100.0,12.0,9.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
1401753.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,0.0,,,12.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,
1401797.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,75.0,,12.0,12.0,9.0,,1.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,1.0
1402630.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,12.0,,,1.0,1.0,,,,0.0,2.0,2.0,2.0,,
1404331.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,14.0,13.0,9.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,1.0,2.0,
1406098.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,13.0,,,1.0,1.0,,,,1.0,1.0,2.0,3.0,,
1406489.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,13.0,13.0,,,1.0,1.0,,,,0.0,2.0,2.0,2.0,,
1410715.0,1,1,0.0,,,1,0,1,1.0,1.0,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,2.0,2.0,2.0,,
1411099.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,13.0,14.0,8.0,,1.0,1.0,1.0,,,0.0,0.0,1.0,0.0,3.0,2.0
1411213.0,1,1,1.0,0.0,,1,0,1,1.0,1.0,,0,100.0,100.0,100.0,,12.0,12.0,12.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,2.0,3.0,
1313284.0,1,0,0.0,,,1,1,1,1.0,1.0,,0,100.0,100.0,,,16.0,13.0,,,1.0,1.0,,,,1.0,2.0,3.0,1.0,,2.0
1400984.0,1,0,0.0,,,1,1,1,1.0,1.0,,0,100.0,100.0,,,16.0,18.0,,,1.0,1.0,,,,1.0,3.0,3.0,2.0,,
856856.0,1,0,1.0,0.0,,0,0,1,0.0,0.0,,0,100.0,100.0,100.0,,15.0,3.0,4.0,,1.0,1.0,1.0,,,0.0,2.0,3.0,3.0,3.0,3.0
1258544.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,16.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,,,
1307471.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,15.0,12.0,,,1.0,1.0,,,,1.0,3.0,1.0,3.0,,
1309099.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,15.0,15.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1309614.0,1,0,0.0,,0.0,0,0,1,0.0,0.0,,0,100.0,100.0,,100.0,18.0,15.0,,3.0,1.0,1.0,,1.0,,1.0,3.0,2.0,,,
1311122.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,18.0,15.0,,,1.0,1.0,,,,1.0,3.0,3.0,2.0,,
1328104.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,15.0,13.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1343334.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,15.0,12.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1399847.0,1,0,1.0,0.0,,0,0,1,0.0,0.0,,0,100.0,100.0,100.0,,17.0,15.0,9.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,2.0,3.0
1420208.0,1,0,0.0,,,0,0,1,0.0,0.0,,0,100.0,100.0,,,15.0,11.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1058343.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,100.0,,,16.0,15.0,,,1.0,1.0,,,,0.0,3.0,3.0,3.0,,
1261926.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,76.9230769230769,100.0,,15.0,10.0,11.0,,1.0,1.0,1.0,,,0.0,2.0,1.0,2.0,2.0,2.0
1261952.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,100.0,,,15.0,4.0,,,1.0,1.0,,,,1.0,3.0,3.0,,,
1294194.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,100.0,,,15.0,15.0,,,1.0,1.0,,,,0.0,2.0,2.0,1.0,,
1296446.0,1,1,1.0,1.0,1.0,0,1,1,0.0,0.0,,0,100.0,100.0,75.0,42.8571428571429,15.0,13.0,9.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,
1303999.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,100.0,100.0,,15.0,12.0,3.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,2.0,2.0,2.0
1308495.0,1,1,1.0,1.0,1.0,0,1,1,0.0,0.0,,0,100.0,100.0,60.0,100.0,15.0,13.0,6.0,7.0,1.0,1.0,1.0,1.0,,0.0,2.0,2.0,2.0,2.0,2.0
1310478.0,1,1,1.0,1.0,1.0,0,1,1,0.0,0.0,,0,100.0,100.0,100.0,100.0,15.0,7.0,13.0,8.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,2.0,2.0,2.0
1313238.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,36.3636363636364,100.0,,15.0,4.0,7.0,,1.0,1.0,1.0,,,0.0,0.0,2.0,1.0,1.0,
1313664.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,70.0,,,15.0,7.0,,,1.0,1.0,,,,0.0,2.0,3.0,,,
1355931.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,100.0,,,16.0,10.0,,,1.0,1.0,,,,1.0,1.0,2.0,2.0,,3.0
1364037.0,1,1,1.0,1.0,1.0,0,1,1,0.0,0.0,,0,100.0,63.6363636363636,42.8571428571429,42.8571428571429,17.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
1370533.0,1,1,0.0,,0.0,0,1,1,0.0,0.0,,0,100.0,100.0,,100.0,15.0,15.0,,13.0,1.0,1.0,,0.0,,1.0,3.0,3.0,3.0,,2.0
1372234.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,0.0,,,15.0,0.0,,,1.0,0.0,,,1.0,0.0,1.0,,,,
1394033.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,80.0,100.0,,15.0,12.0,10.0,,1.0,1.0,1.0,,,1.0,0.0,3.0,3.0,2.0,
1394168.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,100.0,100.0,,15.0,15.0,9.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,3.0,3.0,
1394540.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,100.0,0.0,,16.0,9.0,0.0,,1.0,1.0,0.0,,,0.0,2.0,1.0,2.0,,
1395758.0,1,1,1.0,1.0,1.0,0,1,1,0.0,0.0,,0,100.0,100.0,100.0,100.0,16.0,10.0,14.0,6.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,3.0,3.0,3.0
1396441.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,100.0,,,15.0,15.0,,,1.0,1.0,,,,1.0,3.0,2.0,,,
1396912.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,100.0,,,17.0,12.0,,,1.0,1.0,,,,0.0,1.0,3.0,,,
1398073.0,1,1,1.0,1.0,1.0,0,1,1,0.0,0.0,,0,100.0,100.0,0.0,100.0,15.0,13.0,0.0,12.0,1.0,1.0,0.0,1.0,,0.0,2.0,2.0,0.0,,0.0
1398238.0,1,1,1.0,0.0,,0,1,1,0.0,0.0,,0,100.0,100.0,100.0,,15.0,12.0,13.0,,1.0,1.0,1.0,,,0.0,2.0,3.0,2.0,2.0,
1398943.0,1,1,0.0,,,0,1,1,0.0,0.0,,0,100.0,50.0,,,17.0,6.0,,,1.0,0.0,,,,0.0,3.0,0.0,2.0,,
1271201.0,1,0,0.0,,,1,0,1,0.0,0.0,,0,100.0,100.0,,,16.0,11.0,,,1.0,1.0,,,,0.0,1.0,2.0,,,
1271323.0,1,0,0.0,,,1,0,1,0.0,0.0,,0,100.0,100.0,,,16.0,13.0,,,1.0,1.0,,,,0.0,3.0,3.0,3.0,,
1306500.0,1,0,1.0,0.0,,1,0,1,0.0,0.0,,0,100.0,100.0,100.0,,17.0,15.0,11.0,,1.0,1.0,1.0,,,1.0,3.0,2.0,0.0,3.0,
1316303.0,1,0,0.0,,0.0,1,0,1,0.0,0.0,,0,100.0,100.0,,100.0,15.0,12.0,,8.0,1.0,1.0,,1.0,,1.0,3.0,3.0,3.0,,3.0
1324428.0,1,0,1.0,1.0,1.0,1,0,1,0.0,0.0,,0,100.0,100.0,100.0,100.0,15.0,7.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,3.0,2.0
1346573.0,1,0,1.0,0.0,,1,0,1,0.0,0.0,,0,100.0,100.0,69.2307692307692,,15.0,16.0,9.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,2.0,1.0,
1355683.0,1,0,0.0,,,1,0,1,0.0,0.0,,0,100.0,100.0,,,15.0,14.0,,,1.0,1.0,,,,0.0,3.0,3.0,,,
1369525.0,1,0,0.0,,,1,0,1,0.0,0.0,,0,100.0,100.0,,,18.0,15.0,,,1.0,1.0,,,,0.0,2.0,3.0,,,
1425509.0,1,0,1.0,0.0,,0,1,1,1.0,1.0,,1,100.0,100.0,100.0,,15.0,14.0,8.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,2.0,2.0,2.0
1182828.0,1,1,1.0,0.0,,1,1,1,0.0,0.0,,0,100.0,100.0,0.0,,15.0,12.0,0.0,,1.0,1.0,0.0,,,1.0,3.0,3.0,3.0,,
